text,inappropriate
"Não há idade definida para perder a virgindade, cada um perde quando se sentir preparado e quem goza porque aquele de 18 ainda é virgem ou porque aquela de 13 já não o é , é só ridículo https://t.co/tKkEOuPgs8",1
o povo de the 100 é muito burro vei q odioooooooooo,1
@user so nao ouvir hahahahahahaah,0
rt @user você também fala no instagram e whatsapp com a mesma pessoa sobre coisas diferentes?,0
"fui ouvir drag me down, chorei 
           
      saudades",0
"olha

o ovo da cobra do fascismo sempre esteve presente na realidade brasileira

agora ele encontrou um cu bem quentinho pra ser chocado",1
"@user as pessoas não leem o manual do videok7, acha que vão ler e entender o manual de um carro? Não me surpreenderia se na maioria das vezes o problema que causou o acidente é de quem está dentro do carro. 

e concordo com menos gente usando carros!",1
"@user eu vejo o pessoal falando que dói a beça e eu achava que tinha uma idade certa pra aparecer, depois disso não dava mais kkkkkk",0
viado eu sempre soube que ela era sapatão,1
"• por que você não fala com seu pai ou mãe pra lavar o carro durante uma chuva? isso ajudaria a economizar água e a chuva tiraria todo o sabão. 

• use menos menos papel, plástico e, se usar, não os jogue no chão, os jogue no lixo. 

• ande mais a pé, de bicicleta ou de busão.",0
"meu como é difícil achar decoração para festa, tudo que eu gosto não tem mais agenda 🤦🏼‍♀️",0
@user operação marreco?,0
@user tem razão! na próxima pego um  print e apago o arroba dele.,0
"#sm_보이그룹론칭_취소해
se esse novo boy gruop for pra tirar a atenção do seus outros descasos, vamos parar por aí https://t.co/ipu3nrjb8b",0
tenho que foder mt pra aprender a parar de ser assim,1
tmnc tbm pqp,1
@user kkkkkkkkkkkkk idêntico mano,0
"eu vou fazer essa porra virar um puteiro agora, fica de 4 fica de 4 e tooma 😉😋",1
rt @user pqp é tókio caralhoooooooo #voleinaglobo,1
"@user @user e tá fazendo o que aqui, gordo tetudo? procurando lanche pra aumentar essa pança nojenta sua?",1
@user @user 4dd é fudido 😂,1
rt @user passei caralho,1
"""sdds"" 🤣🤣🤣",0
@user teu cu msr preta😂,1
"santana, muito filha da puta você hein",1
"com 26 anos tomando no cu pra aprender coisas que minha mãe me diz desde sempre mas eu nunca ligo, por exemplo não abrir as coisas com faca pra não dar merda. ontem abri um rombo na mão, 1/3 da faquinha de serra entrou na mão e eu assim https://t.co/GFTb18rgdk",1
"Porra...se eu tiver que fazer esse processo todo para quebrar um ovo vou morrer de fome, custa quebrar o ovo devagar com uma colherzinha??? https://t.co/OO3l96lUeV",1
"Mae, es sem duvida a mulher da minha vida, eu posso ser estupida e nao te dar o amor que mereces, mas eu amote muito, obrigada por sempre cuidares de mim e dos manos quando mais ninguém podia, eu tive 2 anos afastada de ti naquela instituição e so eu sei a falta que me fazias... https://t.co/Dvhb32W3uP",1
"Sendo fodida bem gostoso! delícia de pau 🔥🔥🔥

@user 
@user 
@user 
@user 
@user https://t.co/U2u8gBP3nx",1
"Além de ser gay não gosta de blackpink, escolhe só uma doença buceta — mas eu nao sou gay, e eu n disse que n gosto de blackpink, só não aguento mais as mesmas musicas ?????? https://t.co/E7loFOmZoh",1
"rafael luca nasceu! o filho do rafinha 👏🏻👏🏻👏🏻 parabens, papai https://t.co/9pfmgemrom",0
"se acalmar aí filho da puta, tá latindo demais https://t.co/trze0cmzgx",1
@user @user gente essa coreo já mostra o poder que o seventeen tem,0
"@user Olhe o seu rabo primeiro  Dracula  é responda pelos seus crimes  e devolva  o dinheiro  k vc é sua corja roubaram do povo seu fdp .
# moro nosso  ministro  querido  ,k vai por todos  os bandidos  do pt e puxadinho na cadeia 😂🇧🇷🇧🇷🇧🇷🇧🇷",1
@user carai rendeu pro victor entao,1
racista tem mais é que se fuder mesmo,1
á pessoas q n valem mesmo nada !! 😂,1
"as músicas do sorriso maroto são boas de mais, pqp",1
crl ontem foi um dos melhores dias da minha vida pqp,1
"Na nota, Cláudio Drewes se disse preocupado com o futuro da Operação Zelotes. ""Não sou moleque"", afirmou ele depois de ter seu texto apagado.

https://t.co/sx37IlajjY",0
to chorando pq to muito feia,0
Sexta feira pra min nunca será um dia feliz e animado pra min pois hoje faz 4 semana que vc se foi a saudade é grande vc estar toda hora em meus pensamento dificil ainda estar sendo pra aceitar que eu pedir vc meu coração  estar em pedaços porque vc não estar mais aqui😭💔😭💔💔,0
"@user olha eu até vou, porém se me chamar pra encher o cu de álcool num bar ou na casa de alguém, sou a primeira a chegar",1
rt @user paulão vai vim cedo desse jeito paulinha na fab https://t.co/ucotneppgj,0
não aguento mais passa por isso pqp,1
"@user essa da gol aaaaaaa
porra, tem uma do o boticário quê é sobre adoção.... as lágrimas rolam",1
uma rainha dessa  #mpn #luansantana #luanetes #luansantanashow,0
oq esse povo tem contra shitpost vei eh a melhor coisa da internet,0
se ** * * ** ********** **** ela provavelmente saberia e ** ***** ******* *** *** *** ***** mas ela fica nessa insistência * *** ****** 😔👍🏼,0
"@user sim, amiga! fiz antropologia visual com a Carla Delgado. Não tenho mais a bibliografia dos textos que ela passou em aula, mas acho que se você mandar um e-mail pra ela ela te manda suave, pra vc dar uma olhada etc. mas só vai! Quero ver depois ❤️",0
"a sensação de pegar o violão e tocar alguns acordes e sair perfeitamente é tão incrível, nem consigo descrever",0
"vem cá, galera... cês são tapado, é? não é óbvio pra vcs que a gente também quer melhoras no sus? 

“nhe nhenhe nhe já que existem mts problemas então vamo acabar com o sus NHE NHE”",0
porra sao paulo terça-feira mano ai não da,1
"@user cidadão de  bem merece  proteção, 
esquerdistas merecem borrachadas.",1
@user @user @user cara lançou na tua frente,0
"rt @user @user  parece com quem essas falas, visao, igualzin quem ? kkkkkv😂😂😂😂 https://t.co/hhridetxdo",0
"focar na minha faculdade, estudar pra um caralho pra mostrar para o que eu vim.",1
"@user @user tadinha, não quero deixar a gaby sozinha com o isaías",0
"@user demori, vocês precisam aguentar o tranco agora =/ vão querer esculachar com o momentum do trabalho de vcs. força...",0
"Ainn,a pauta da manifestação do dia tal é autoritária,fechar o stf?invadir o congresso,disseram alguns!mas quem de juízo confia nessa corte?que feche logo essa bodega!
#STFVergonhaNacional https://t.co/GA8MJB5cEe",0
me sentindo um lixo e tomando banho de chuva,1
rt @user pegar um solzin kkk https://t.co/1m94uzln7z,0
pqp kkkkkkkkkkkkkkkkk,1
"rt @user “a justiça não é cega. ela é paga para não ver.” autor desconhecido.
#stfvergonhanacional https://t.co/47ydzqiw9h",0
gente eu não suporto ****** fãs chatos pra caralho,1
"e a blink que não tira o pau do bts da boca, fala mais deles do que das próprias favskk auge",1
"@user @user Não houve denúncia,  me  parece que 300 pessoas tentaram me seguir em menos de 1 hora,  depois que chamei carluxo de vagabundo.  Foi invasão de robôs.  Eles devem liberar a Lula livre,  acredito eu.",1
"Essa série da BBC mostra o drama da crise climática que estamos vivendo. As ameaças estão por toda parte. As consequências são cada vez mais graves. O alerta da ciência precisa ser traduzido em ação. É urgente!  

https://t.co/MVRifmLd95",0
minha paciência hoje foi da uma volta na casa do crlho. .. 😤,1
@user porra não eh possível,1
@user Mas o aquecimento global não é consenso nem mesmo entre cientistas. O argumento do cara foi idiota... agora vc cravar que realmente existe é chamar de burro pessoas que estudam e negam essa mudança.,1
"lá no céu tem um amigo meu ta tranquilo, ele tá com deus😔💔",0
"@user reinaldo existem cópias, de uma forma ou de outra o brasil vai saber de tudo #vasamoro #vasajato",0
"Samuel pega no meu pé até hj e eu nem to mais no vôlei e ele tbm nem treina mais o volei fem da humanas
mas ele n pode ver uma oportunidade de pegar no meu q vai
igual o Túlio",0
"esse povo se incomoda com a roupa que agnt veste, com a comida que agnt come, se tá gorda ou se tá magra, se grávida ou se tá doente.. mais não se incomoda com a vidinha de merda que leva, smp no colo dos outros!!!!! Deus que me livre, deixa meu cavalo andar😅",1
trabalhar com dor é igual namorar sem amor não    dá certo,0
rt @user @user e os seus apostados do friburgo pqp 😂😂😂 https://t.co/2d5bpgywh6,1
@user mais que certo jovem kk,0
fui levar a summer no pet e tava júlia peixoto na porta do fórum tirando altas fotos ???????,0
rt @user puta merda as pernas desse desgraçado https://t.co/zzlqzl6uyx,1
uma lista com os melhores laterais do brasil sem juninho capixaba é uma lista sem moral,0
rt @user perguntar o que a pessoa tá fazendo é o auge de sem assunto,0
mds chegou um povo da igreja na minha casa e minha mãe n tá aqui eu n sei oq falar com eles eu nem acredito nessas coisas meu cu tá na mão eles vão achar q eu sou mal educada quero sumir,1
você tem fetiche em rola grande? — kkkkkkkkkkkkk https://t.co/7vxdgk6bbl,1
@user x @user n da fi  so as braba q isso,0
"essa att meu deus eu vou morrer mru deus eu to--- um dos melhores capítulos anão

#rebuliçoquente https://t.co/n9p6avbkrv",0
@user vtnc eduarda,1
e nessa loucuraaaaaa de dizer que não te querooooooooo,0
"@user @user o dia que a gente ficou rindo p crlh e foi zoar o Ruan por ter caído da escada, antes de ver q ele quase morreu ali msm",0
quem curtir você manda ppp na dm?! — ninguém vai curtir mas ok https://t.co/cauwdwjf3d,0
rt @user quero foder,1
"como é que faz, como é que faz quando o amante quer ser algo mais... 🎼🎤",0
"povo da meu número p outros e nem me pergunta se pode, fico puta 🤬",1
"@user o mentiroso
https://t.co/5fantv4zdx",1
rt @user deve ser mt bom brigar cmg e poder dizsr que eu sou feio https://t.co/iivfxx6xx8,1
"meu pau .. mora na frente do meu cu e não me come , e quando tá duro não me pede dinheiro..!",1
"mano eu sou um lixo, quebrei meu celular caralhoooo eu quero morrer não faço nada direito nessa vida pqp",1
rt @user #stfvergonhanacional é simples. https://t.co/rzmwvk5ip4,0
racional e corna pelo visto,1
@user parece o felipe neto dando conselho,0
"@user caralho q coisa mais linda 
ok moço quando q lança os próximos episódios",1
"segunda eu começo a fazer terapia, nunca imaginei chegar a uma fase tão conturbada e difícil da minha vida a ponto de ter que passar por isso. que tristeza sem fim",0
@user grande professore 🤗💪,0
"rt @user meta: trezentos comentários 

• cinco cores 
• cinco animais 
• cinco profissões 
• cinco nomes 
• cinco esportes

paulin…",0
rt @user todo mundo vai sofrer eh a música que resume a minha vida kkkkkkkkk pqp,1
rt @user @user “vou ganhar essa porra sozinha fodase” https://t.co/cotskro5hu,1
o universo sabe exatamente oq está fazendo,0
"olha o jeito que a torcida dos caras torce pel9 amor de deus como perde p isso

além de que eles so batem vtnc",1
"Minha conta iria fazer 10 anos, em abril perdeu todos os seguidores, recomeçando, foi suspensa dia 25 de julho.

Enquanto do outro lado, o da criminalidade, pode todos os absurdos, o Povo honesto e trabalhador não pode nada. Não seremos adestrados. Nunca!

#DireitaCensurada https://t.co/qVWf3HxWd8",0
rt @user a porra da música que o desgraçado bota kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https:/…,1
"rt @user sexo é íntimo e sagrado, seu corpo é um templo e vc não deve compartilha-lo com quem não gosta de lana del rey https://t.c…",0
"@user fui eu, eaí? vai fazer como? vem pra dentro caralho o que você quer eu quero em dobro",1
eu nem sei pq me importo com as atitudes dessa gente lixo ai ai,1
"@user mano, 10 slides o meu dez 1o",0
"Eu vou chegar feliz na segunda feira mesmo sendo segunda e 7h da manhã eu vou estar sorrindo muito, não ter que ver a cara dela pqp feliz dms",1
rt @user gata pra caralho https://t.co/yqhm9dbf8e,1
gente sabem algum app pra fazer figurinhas pra iphone???,0
@user @user pca é legal mas é muito grande e eu ja li a metade dos dois pontos ta ok,0
rt @user um dia para o sudas e ainda não preparei nada,0
"@user fez cacá e saiu correndo, a narrativa de q não preservamos o nosso meio ambiente caiu.",0
"casa sobrado, bairro freguesia do ó https://t.co/jbwf9rtyr8",0
"@user Só fala isso porque ele não foi pro Flamengo, Mauro. Teu clubismo te cega as vezes. O cara é o maior campeão da história, entre jogadores de futebol, ele tem mais títulos que Pelé e ainda é o melhor lateral direito do mundo.",1
nossa está uma bagunça aqui em casa foda-se ngm manda em mim,1
eu sei exatamente o que ela passa!!!! mas você está maravilhosa me apaixonei 😍,0
rt @user @user @user outra pior é aquelas c4mren que uma delas tem um pau enorme,1
até hj todo mundo nota que eu caminho meio torta,0
minha tia ligando p minha prima q disse q ia chegar em cs 2:00 e ta ate agora na rua: CADE VOCE SUA FILHA DA PUTA PARECE QUE GOSTA DE ME IRRITAR,1
rt @user gosto de irritar o menino q'eugosto pq ele bravo é fica ainda +gostoso https://t.co/2wwk8nywst,0
rt @user @user vamos comprar óleo de peroba pra passar na cara dessa mulher.,1
"meu quarto tá arrumadíssimo, n parece nem meu quarto ❤️❤️🥺",0
@user toma no cu banda triste da porra.....,1
"quando ele vai pro chão, ele fica mais lindo ainda",0
"acho engraçado q ninguém fez nada na hora que o cara cuspiu no outro, puta merda viu..",1
rt @user a idiotice não te leva a nada https://t.co/n4vcrjztbj,0
rt @user e a menina q achou que eu não gostava dela por causa de macho kkkkkkkkk me desculpa mas essa vergonha eu não passo,0
que noite meus amigos,0
bora capitão!!!!!,0
"@user @user os caras publicam duas linhas e chamam de matéria, aí fica fácil ler tudo",1
@user parabéns flor 💜🎉🎂 https://t.co/issgnftqdu,0
amanhã mete sudas caralho,1
"rt @user puts nossa um homem foi super babaca
então todo homem é lixo https://t.co/dg3vufhn1p",1
@user fonte: vozes na minha cabeça,0
eu me arrio demais em menino que fala e us guri jkkkk ridículo,1
@user n quero ver na minha frente isso hj kkkkkkkkk,0
não quero ficar em casa hoje,0
"rt @user @user caralho, xonei",1
"rt @user gostou de mim? ótimo 
não gostou? to nem aí, tenho contas para pagar e me falta tempo para ligar para a sua opinião rs",1
caralho meu cabelo é lindo dms,1
"que orgulho, ela merece isso é muito mais paulinha na fab",0
mano que fase eh essa esquisita pra caraio,1
"doutor eu não me engano, fdp é corinthiano. eu não sabia mais oq fazer mandei corinthiano e pra casa de fuder😅",1
"nao sei se eu fico de cara, com medo ou com tanta fofura",0
"@user calma, ""negro""????",1
ai mano namoral 👉🏻👉🏻👉🏻👉🏻😭😭🥰🥰🥰,0
obrigado por ser parte da minha vida te amo mt mesmo ❤,0
obrigado @user por contratar um grande jogador! @user,0
@user @user @user @user @user @user @user @user @user @user @user @user @user Não se meta nas intimidades dos outros.😂😂😂😂😂,0
@user e vamos resolver de certeza,0
@user @user velho esse jogo ta muito bom vsf,1
"desgraça, parece um robô essa porra",1
"rt @user caralho esse cara eh foda demais

divulguem o trampo dele https://t.co/jj4gbjkgyw",1
caralho..sensacional,1
"rt @user vagabundo,ladrão, corrupto🤬👊👊👊
#forarodrigomaia 
#vergonhadospoliticosdobrasil🤬😡😠👊👊👊 https://t.co/or7mifwvzq",1
