text,inappropriate
"quando fores bem sucedido, os preguiçosos vão dizer que tiveste sorte, don’t listen to them",0
O primeiro dia de #LollaChicago foi mais ou menos assim. E de pensar que eles ainda tem três dias de festival pra curtir. Como fica a nossa ansiedade? https://t.co/GGBmHQe3SI,0
rt @user se eu pudesse iria todo dia p ver o pôr do sol https://t.co/jxxpl5jxqt,0
@user ne isso.. nojo desse tipinho de gente!,1
"R$1 Bilhão para o Minha Casa Minha Vida!
Isso gerou 40 mil novos empregos diretos. 
O https://t.co/GArn000TMt Pres @user trabalhando para os mais necessitados. https://t.co/CTSyb1wVKv",0
pegar esse fut rs😁😁,0
"sempre me boto pra baixo por causa de aparência e tal. Mas cara, eu sou legal pra caralho, ajudo todo mundo e smp tento deixar geral feliz msm que eu fique triste, evito varias brigas desnecessárias, perdoou todo mundo que vacila cmg, eu posso ser feia, mas sou maneira. https://t.co/KnBrL0ll0h",0
"esse final de semana não quero sair pra lugar nenhum, vou ficar em casa 😴",0
"@user +120 ama comida japonesa 
+20 tem piercing 
+80 mora em condomínio 
+10 tem iPhone
+50 tem tatuagem  
+30 fala mais de 2 idiomas 
+15 mais de 18 anos

tenho piercing, tenho iphone e falo mais de 2 idiomas &lt;3",0
rt @user então é isso. o autoritarismo nem é mais disfarçado. fim.,0
rt @user este ano só dá verde 💚 https://t.co/gmlogzvszd,0
@user pode deixa ❤,0
@user aqui ele não tem vez,0
@user fofoqueira,1
"- quero ver quem é que barra o rebolado dessa novinha, quando começa a dançar, todo mundo para pra babar e aprender",0
lembrando que 84 anos atrás mandava letra da celine dion pro meu 1°namoradinho kkkkk,0
"já que dessa vez não vou poder comprar, vou contribuir com a divulgação xd",0
pode fumar a vontade oq mata é o microplastico,0
@user eu kirido,0
queria saber cantar todas as músicas inglês que eu tenho no celular! c h a t e a d a 🥺,0
"@user calma, ""negro""????",1
infelizmente kkkkk,0
"Poxa vida, Brasil tomando ace e Suelen nem está em quadra. Mas me prometeram q Léia já tinha carimbado o passaporte pra Tokio depois da vitória contra a poderosa seleção do Camarões",0
"rt @user mulher sabe o que se passa na mente de outra mulher... se eu bater neurose meu amor, não é atoa, algo tem!!!",0
"rt @user tempo de bater cabeça com bobeira já passou, hoje em dia eu quero é paz...🙏",0
rt @user eu gosto de passar vergonha uhuhl!! 🤮🤮🤮🤮 https://t.co/1btnzc6r2o,0
"cena do crime, a química, dois loucos",0
@user eu to ouvindo mas na minha perspectiva nenhum dos teus argumentos pra simplesmente se afastar de mim pra prevenir algo não fazem sentido,0
"@user pelo contrário amigo, muita gente rn parabenizando vcs, bela contratação!!",0
@user hoje eu vo ver meu amigo tocar mas vamo sair tomar umas beras pufavo,0
rt @user só discorde em voz alta se vc for de recife para q eu possa ouvir o sotaque delicoso enquanto vc discorda https://t.co/roqpr…,0
"@user tristeza kkk um bairro aqui de poa 
 não me toque  kkk",0
@user faltou o ponto no final pra esse ser um comentário seu,0
"@user @user @user Não só teve, o encontro com o povo baiano, como foi apoteótico...Show ! O Presidente é um cara retado...👉😎🇧🇷💛💚💙",0
"@user @user tadinha, não quero deixar a gaby sozinha com o isaías",0
"@user @user @user Não tem que prender ninguém mais tem a obrigação de impedir que as leis absurdas, fraudes processuais, falcatruas e toda espécie de coisa estranha a constituição que foi e está sendo feito seja denunciada e combatida coisa que não estao fazendo",0
"sexta com folga, melhor forma de começar um final de semana",0
"Que mundo é esse onde estamos que, de repente, vemos alguém falando, em outras palavras, ""nazismo até que valeu a pena""? Mas que merda!",1
@user @user @user @user e minha opinião é que eles fazem festa em premiação rs surtou pq? hm,0
@user o tiroteio foi meu alarme pra ir pra casa kkkk,1
"#STFVergonhaNacional

COMPARTILHEM...DIVULGUEM.
LEI ANTI CRIMES JÁ.
LAVA TOGA JÁ.
REFORMA TRIBUTÁRIA JÁ.

CHEGA DE CORRUPÇÃO.
CHEGA DE ROUBALHEIRAS.

FORA TOFFOLI
FORA GILMAR MENDES
FORA ALEXANDRE DE MORAES
FORA LEWANDOWSKI
FORA MARCO AURÉLIO
FORA CELSO DE MELLO
FORA ROSA WEBER https://t.co/mgWAgPjSH6",0
@user fonte: vozes na minha cabeça,0
"rt @user que eu saiba, ninguém https://t.co/ghwrlpwbo1",0
"@user vira o disco deputado, fale sobre algo útil pra o país em vez de só criticar o governo, ngm aguenta mais esse mimimi de vcs",1
"tivemos q mudar de banco, do santander pro sicredi, meu amigo que banco bosta  kkkkkkkk várzea demais",1
"@user cidadão de  bem merece  proteção, 
esquerdistas merecem borrachadas.",1
"cara você é linda, teu corpo e lindo, teu cabelo e lindo tudo em tu e lindooo😍😍😍😍😍😍😍😍 — ain gentee😍 https://t.co/gkrn2o7gzz",0
conversando com meu amigo gringo tm,0
trabalhar com dor é igual namorar sem amor não    dá certo,0
"faça tudo o que puder, lute! seja humilde, conquiste o mundo!",0
"@user eles falando de lucas a aranha sabd
https://t.co/t7xk3kyqrk",0
@user exatamente,0
"rt @user olhaaa quem apareceu! que lindo!

paulinha na fab https://t.co/b1ovtbhkys",0
"rt @user autoras, ajudem aqui por favor!

vocês preferem escrever/postar no wattpad ou no social e por quê?",0
"A pessoa obesa se aceitar esteticamente e estar ok em não estar dentro de um “padrão” é normal e é o q deve ser buscado, mas se aceitar não significa que ela seja saudável",0
@user  não preciso dizer mais nada bjbj kkkkkkk,0
"dominique me dando idéia de fazer depilação na cera, será que dói muito? kk🤔",0
"rt @user nosso sentimento dia 10 no chp, já tô vendo que vou chorar horrores kkkk",0
só queria não pensar em muita coisa...,0
rt @user flyer da resenha do dopa ficou nojento 🤮,1
@user mano eu pensei demais nisso vamo? aaaaaa,0
"rt @user si eu pego essas menina eu dou tanta ripada mano, vai ficar feia para de fofoca tmnc",1
@user você pode substituir desculpa por obrigada.,0
"para existir amor
tem que ser sincero
ter que ter empatia
tem que ter responsabilidade
tem que ser uma linha tênue  
tem que ter dois querendo
tem que ser na mesma intensidade
tem que ser recíproco
tem que ter harmonia 
tem que ter paz
tem que se amar em primeiro lugar",0
@user grande professore 🤗💪,0
doida p pegar uma praia de novo,0
"Teremos dois duelos brasileiros nas quartas de final da MAIOR COMPETIÇÃO DE CLUBES DO MUNDO!! LIBERTADORES: 

🇦🇷 RIVER PLATE  X 🇵🇾 CERRO PORTEÑO 

🇪🇨 LDU x 🇦🇷 BOCA JUNIORS

🇧🇷 PALMEIRAS x 🇧🇷 GRÊMIO 

🇧🇷 FLAMENGO x 🇧🇷INTERNACIONAL https://t.co/hnTfgstsYl",0
"@user @user As previsões de vcs estão iguais aos institutos de pesquisa que contratam.
O povo que tem um mínimo de noção política, sabe que, se Jair Bolsonaro não é o melhor para o Brasil, Ciro, Haddad e Marina são menos ainda. Aprendam a perder, #FicaaDica",0
"@user acho a maior idiotice... eu gosto de narração, de ver a discrição dos acontecimentos, das situações, das emoções das personagens, não ficar vendo print de conversa de wpp. que merda de literatura",1
"meu como é difícil achar decoração para festa, tudo que eu gosto não tem mais agenda 🤦🏼‍♀️",0
@user e uma touca pra não cair cabelo na cena do crime,1
"não conhecia o trabalho dele, amei",0
@user bom apetite amigo 😉,0
rt @user trezentos e oitenta e dois #mpn #tazercraft,0
@user horrível!,1
vou comprar fp kkkkkkkk fodasi,1
auge do gay padrão é colocar um ator pornô no icon,1
@user no dia que minha filha completa 2 mês,0
"odeio gente desse tipo cr, n consigo olhar na cr dela",1
vc n vale nada mas sou apxnd por você snrz — calúnia isso aí https://t.co/kpnn1o2t9w,0
@user @user faço das suas a minhas palavras! volta o twitter o raiz!,0
@user engraçado que milo tem 44 acho e o pattinson uns 30! https://t.co/5ns4t2ozm3,0
"Julgamos por todos, por ser a maior e melhor torcida do Brasil, tirando-a uns torcedores tóxicos que acabam com a reputação do time https://t.co/djV8cmQGqj",0
"Atenção... Vc pode gritar 

LULA LIVRE! 

E achar que ele não é inocente. Pois o que se vê através do que foi descoberto é uma terrível armação para condená-lo. 

Continua... https://t.co/Cyw7biSKtI",0
rt @user mano a moça que trabalha lá em casa kkkkkkkkkkkkkkkkkkkkkkkk https://t.co/uxydzj5wih,0
gente sabem algum app pra fazer figurinhas pra iphone???,0
"Primeiro samba que o @user venceu na Portela, algo que seu pai buscou durante anos.

E essa final foi emocionante. O outro favorito tinha ""só"" o Mestre Monarco!!!!!!!!!",0
"quem quiser entrar no grupo da resenha manda o contato na dm, vamo lançar ainda hoje!!!!!!!!",0
@user isso é porque nunca comeste um sundae de chocolate como deve ser,0
logo mais vai rolar o fut,0
rt @user @user eu preciso sentir o que eh amar alguem assim na moral que lindos,0
@user @user vai comer o bebê também?,1
"como é que faz, como é que faz quando o amante quer ser algo mais... 🎼🎤",0
rt @user eu só sei lá... me sinto deslocada em qualquer lugar que vou/estou,0
podia não kk,0
"começamos a assistir pica - pau com o andré e infelizmente a gnt teve q parar pra aula , mais foi muito massa kkkkk todo mundo concentrado",0
"Eliminou cinco pessoas no paredão, indicou duas pessoas que saíram, ganhou cinco provas, eu chamo de campeã por merecimento e vocês?

PAULINHA NA FAB",0
"@user Égua, paidegua, tu é leso e, te doido é, deixa de pavulagi, arredai, te arreda, axí credo, bora logo, borimbora, da teus pulos, Di Rocha, eras de ti, egua naooo! Eu choro, ei fulano espia!

Belém do Pará",1
hoje eu vou estar beeem menininha conceitual,0
"Agora estamos vendo com mais clareza o seguinte: temos na presidência um serial shitter. Nunca um presidente brasileiro falou tanta bobagem em tão pouco tempo. Se duvidar, comparece",1
"rt @user quando éramos crianças, chorávamos bem alto para chamar a atenção. hoje, choramos bem baixinho para não ter que explicar…",0
"@user eu n sou mt boa com isso masss; fala pra ela o quão importante ela eh, que vc ama ela, q vc se importa mt",0
"Qualquer diretor de instituições públicas: a

Bolsonaro: exonera por não estar alinhado com os interesses do governo. Vamos colocar um militar como substituto.",0
"De dia 'lutava contra a corrupção"". De noite perseguia adversários com a ajudinha da 'justiça'.
Afastamento é pouco, tem que ser é preso.

#DeltanNaCadeia

Após requisitar mensagens, STF articula afastamento de Deltan da Lava Jato https://t.co/cDutRAmvJf",1
alguém me diz q grupo e esse q a sm qr enfiar o jongin e baek??,0
"acabei de ver uma matéria no jornal dizendo que agora as mulheres na arábia saudita têm o direito de viajarem sozinhas (sem o marido), trabalharem sem precisar da autorização do homem, etc... fiquei tão feliz e tão triste ao menos tempo que até chorei",0
"@user gosto tanto de comer 🤦🏼‍♀️
chega dar vontade de chorar 😥
mas preciso emagrecer 💪🏻",0
"14:55 #acidente_de_trânsito local: dom pedro ii, 0, #lages - colisão em via pública envolvendo carro x carro, feminino maior, dor cervical.",0
minha paciência hoje foi da uma volta na casa do crlho. .. 😤,1
"Não tem como dar errado , sucesso a frente , população feliz , esquerda frustrada e sem discurso !! 50 anos pisando neles , dessa forma , eles não voltam mais , novas gerações bem educadas e sem militância política nas escolas !",0
"Galera eu publico uma webcomic com dinossauros no Insta!  Da uma passada lá, é moh daora!  https://t.co/rL7LEzA6IQ

( twit pra deixar fixado no profile :3 ) https://t.co/fMeAvXdq4U",0
"queria concordar nao, masssss é vdd kkkkkkkkkk",0
"💙 Vamos ajudar a irmandade a aumentar seus seguidores?💚

💛 Direita unida. Apoiando o governo por um país melhor para todos 👉🇧🇷💚

1. Vc me segue
2. Eu sigo vc
3. Deixe seu @user
4. SDV todos que ti seguirem
5. RT e curta

🔃RT 🔃 RT. Vamos interagir??

🇧🇷SE SINTA ESPECIAL HOJE",0
"Gastar mais de 5 paus todas as semanas para comprar cigarros 😍🔥👌🏾👌🏾👌🏾😌💯💯✅✅
Gastar 2 euros num cinzeiro portátil que dá para uma vida: 😖😣❌❌❌🆘⛔️ no way https://t.co/DRexqysPuf",0
cidade grande #mpn #nowunited,0
justiça sueca ordena que a$ap rocky seja solto e aguarde resultado de veredito em liberdade https://t.co/ru183s751u,0
"@user a maioria é, eu não sei pq o pessoal do anitwitter tem essa tara tão grande por p3, pra mim p4 é bem mais jogo.",0
@user me fale mais sobre...,0
o mundo olha pra mim e pensa: hm ta quietinha demais ne vou fuder vc,0
"@user @user @user Aaaaaaaahahahahaahahahahahahahaha tá com medo, baranga?! Prepara que que vai dar polícia!!!! #CorreVerdevaldo",1
asap rocky ser julgado por agredir um cara que agrediu uma mulher já mostra o mundo que estamos,0
"o jeito que o nordestino pronuncia o t
o jeito que todo o resto só fala merda",1
rt @user esqueci que não pode xingar https://t.co/j8iqgd0nbm,0
"OPINIÃO: ""STF não pode usar superinquérito para pausar investigações e afastar Deltan"". | @user 

https://t.co/2tDe4vnmQ2 https://t.co/ut1RZI3Mqn",0
rt @user agosto mes da visibilidade lesbica de dinheiro para uma lesbica pode ser essa aqui mesmo,0
"Plataforma aberta para toda a comunidade (não só da UFRGS!!!)
Vem que tem curso do meu projeto sobre a política nacional de saúde LGBT e sobre educação pras relações étnico-raciais TA BOM?????????????",0
todo mês vou postar una foto assim 😂😍 https://t.co/h3u8yb07l7,0
"@user @user @user Ué??? O cara disse que foi ele, e pelo o que vc disse, basta falar que é verdade e vc acredita. Ou nesse caso não é assim?",0
caso vs não saibam!,0
"não tive pai herói, tive a força de dona ana",0
"rt @user só nessa foto tem três jeniffer 😂😂😂🤦🏽‍♀️  
maraca com as amigas que eu gosto❤️❤️ https://t.co/9xnhsje4l9",0
@user pelo menos comeu. eu até agora nada de nada,0
"se eu ganhar raspo minha cabeça
 https://t.co/ucfwfabmam #sorteiochipart",0
rt @user será que eu sou importante pra alguém,0
"onde vc estaria se fizesse tudo q tem vontade de fazer ?

eu: preso 😂😂",0
"@user @user Será se n existem msm similaridades dentro dos dois exemplos? ambos são chineses, com protestos (principalmente) estudantil e repressao de uma ditadura. A novidade é psol denunciando e uns resto decrépito stalinista defendendo. Parece q tem q ver sim, mas d boa pra discordar",1
amor é quando vc olha na tua namorada e ja ficas tezo ❤,0
ninguém te valoriza até você colocar uma foto com outra pessoa,0
"Merendeiras da rede municipal de ensino de Mafra receberam formação em Boas Práticas de Manipulação de Alimentos 🍌🍞🍛🥬🍪🥑🍰🥤🍳🍇

Acesse: (link: https://t.co/Z7WSy8rVOa) https://t.co/Z7WSy8rVOa https://t.co/oHFgi5anqB",0
